image_id,scene_category,objects,num_objects,scene_confidence
sunrgbd/kv2/kinect2data/000365_2014-06-09_15-51-39_260595134347_rgbf000149-resize,dining_room,chair;chair;chair,3,1.0
sunrgbd/kv2/kinect2data/000366_2014-06-09_15-52-03_260595134347_rgbf000155-resize,dining_room,chair;chair;chair;chair;podium;chair;chair;chair,8,0.636
sunrgbd/kv2/kinect2data/000367_2014-06-09_15-52-33_260595134347_rgbf000127-resize,dining_room,chair;chair;chair;chair;chair;chair;chair;chair;chair;chair;chair;chair;chair;chair;chair;chair;chair,17,1.0
sunrgbd/kv2/kinect2data/000368_2014-06-09_15-53-01_260595134347_rgbf000155-resize,dining_room,chair;chair;chair;chair;chair;chair;chair;chair;chair;chair;chair;chair;chair;chair;chair,15,1.0
sunrgbd/kv2/kinect2data/000369_2014-06-09_15-53-32_260595134347_rgbf000197-resize,dining_room,chair;chair;chair;chair;chair;chair;chair;chair;chair;chair;chair;chair;chair;chair;chair;chair;chair;chair;chair;chair;chair;chair;chair;chair;chair;chair,26,1.0
sunrgbd/kv2/kinect2data/000370_2014-06-09_15-58-58_260595134347_rgbf000076-resize,dining_room,chair;chair;chair;chair;chair;chair;chair;chair,8,1.0
sunrgbd/kv2/kinect2data/000395_2014-06-08_13-38-04_260595134347_rgbf000097-resize,dining_room,chair;chair;chair;table;chair,5,1.0
sunrgbd/kv2/kinect2data/000396_2014-06-08_12-56-14_260595134347_rgbf000180-resize,dining_room,chair;chair;chair;chair;chair;table;chair;chair;chair;chair;chair,11,1.0
sunrgbd/kv2/kinect2data/000397_2014-06-08_18-30-08_260595134347_rgbf000067-resize,dining_room,chair;chair;chair;chair;chair;chair;chair;table;table,9,1.0
sunrgbd/kv2/kinect2data/000398_2014-06-08_17-36-44_260595134347_rgbf000151-resize,dining_room,chair;table;chair;chair;chair;chair,6,1.0
sunrgbd/kv2/kinect2data/000399_2014-06-08_17-37-15_260595134347_rgbf000087-resize,dining_room,chair;garbage_bin;desk;chair;table;chair;chair;chair;chair;chair,10,0.583
sunrgbd/kv2/kinect2data/000419_2014-06-08_11-46-45_260595134347_rgbf000112-resize,kitchen,recycle_bin;garbage_bin;fridge;cupboard;kitchen_counter;espresso_machine,6,1.0
sunrgbd/kv2/kinect2data/000420_2014-06-08_11-47-19_260595134347_rgbf000233-resize,bathroom,recycle_bin;garbage_bin;cupboard;kitchen_counter;sink,5,0.6
sunrgbd/kv2/kinect2data/000421_2014-06-08_16-19-23_260595134347_rgbf000168-resize,kitchen,espresso_machine;microwave;kitchen_cabinet;kitchen_cabinet;stepstool;fridge;kitchen_counter,7,1.0
sunrgbd/kv2/kinect2data/000422_2014-06-08_16-36-45_260595134347_rgbf000081-resize,kitchen,garbage_bin;sink;kitchen_counter;kitchen_cabinet,4,0.7
sunrgbd/kv2/kinect2data/000424_2014-06-08_17-05-00_260595134347_rgbf000115-resize,kitchen,cabinet;coffee_maker;thermos;water_dispenser;counter;bowl,6,1.0
sunrgbd/kv2/kinect2data/000425_2014-06-08_22-48-28_260595134347_rgbf000122-resize,kitchen,recycle_bin;garbage_bin;fridge;kitchen_cabinet;microwave;kitchen_counter,6,1.0
sunrgbd/kv2/kinect2data/000426_2014-06-08_22-48-46_260595134347_rgbf000067-resize,kitchen,garbage_bin;microwave;kitchen_counter;kitchen_cabinet,4,1.0
sunrgbd/kv2/kinect2data/000427_2014-06-08_22-58-58_260595134347_rgbf000159-resize,kitchen,microwave;fridge;garbage_bin;recycle_bin;kitchen_counter;cupboard,6,1.0
sunrgbd/kv2/kinect2data/000428_2014-06-08_23-12-36_260595134347_rgbf000170-resize,kitchen,garbage_bin;microwave;kitchen_counter;cupboard;fridge,5,1.0
sunrgbd/kv2/kinect2data/000439_2014-06-08_11-22-32_260595134347_rgbf000148-resize,classroom,chair;chair;table;whiteboard;bookshelf;printer,6,0.385
sunrgbd/kv2/kinect2data/000440_2014-06-08_11-25-22_260595134347_rgbf000080-resize,living_room,sofa;sofa;sofa;coffee_table,4,1.0
sunrgbd/kv2/kinect2data/000441_2014-06-08_11-42-52_260595134347_rgbf000152-resize,office,garbage_bin;chair;file_cabinet;garbage_bin,4,0.8
sunrgbd/kv2/kinect2data/000442_2014-06-08_11-44-10_260595134347_rgbf000225-resize,dining_room,chair;chair;chair;chair;chair;chair;table;table;table,9,1.0
sunrgbd/kv2/kinect2data/000443_2014-06-08_11-44-46_260595134347_rgbf000061-resize,dining_room,chair;table;chair;chair;chair;chair,6,1.0
sunrgbd/kv2/kinect2data/000444_2014-06-08_11-45-04_260595134347_rgbf000131-resize,dining_room,table;toaster_oven;table;chair;chair;chair,6,1.0
sunrgbd/kv2/kinect2data/000447_2014-06-08_16-15-46_260595134347_rgbf000130-resize,living_room,sofa;sofa_chair;sofa_chair;sofa_chair;table;statue;chair,7,0.833
sunrgbd/kv2/kinect2data/000448_2014-06-08_16-16-21_260595134347_rgbf000129-resize,dining_room,table;chair;chair;chair;chair;plant,6,1.0
sunrgbd/kv2/kinect2data/000449_2014-06-08_16-17-09_260595134347_rgbf000122-resize,living_room,sofa_chair;sofa;sofa_chair;sofa_chair;table;chair;table,7,0.833
sunrgbd/kv2/kinect2data/000450_2014-06-08_16-18-37_260595134347_rgbf000155-resize,kitchen,scanner;recycle_bin;chair;table;cabinet,5,0.5
sunrgbd/kv2/kinect2data/000451_2014-06-08_16-20-19_260595134347_rgbf000126-resize,living_room,coffee_table;chessset;sofa;pillow;chair,5,0.692
sunrgbd/kv2/kinect2data/000452_2014-06-08_16-21-31_260595134347_rgbf000128-resize,dining_room,chair;chair,2,1.0
sunrgbd/kv2/kinect2data/000453_2014-06-08_16-30-57_260595134347_rgbf000184-resize,living_room,table;sofa;table;espresso_machine;box;garbage_bin,6,1.0
sunrgbd/kv2/kinect2data/000454_2014-06-08_16-37-28_260595134347_rgbf000048-resize,living_room,coffee_table;flower_vase;chair;sofa;sofa_chair,5,0.9
sunrgbd/kv2/kinect2data/000509_2014-06-09_15-40-26_260595134347_rgbf000099-resize,dining_room,chair;chair;chair;chair;chair;table;chair;chair;table,9,1.0
sunrgbd/kv2/kinect2data/000510_2014-06-09_15-40-46_260595134347_rgbf000094-resize,dining_room,chair;chair;chair;table;chair;chair;chair;chair;chair;table,10,1.0
sunrgbd/kv2/kinect2data/000511_2014-06-09_15-41-14_260595134347_rgbf000073-resize,dining_room,chair;chair;chair;chair;chair;table;chair;chair;chair;table;chair,11,1.0
sunrgbd/kv2/kinect2data/000512_2014-06-09_15-41-31_260595134347_rgbf000086-resize,dining_room,shelf;chair;chair;chair;chair;chair;table,7,1.0
sunrgbd/kv2/kinect2data/000513_2014-06-09_15-47-17_260595134347_rgbf000131-resize,dining_room,chair;chair;chair;chair;chair;table,6,1.0
sunrgbd/kv2/kinect2data/000514_2014-06-09_16-13-52_260595134347_rgbf000203-resize,living_room,chair;coffee_table;whiteboard;sofa;bookshelf;bookshelf;sofa;papers;papers;snacks,10,0.609
sunrgbd/kv2/kinect2data/000515_2014-06-09_16-14-35_260595134347_rgbf000090-resize,living_room,sofa;go_cart;chair;coffee_table;snacks;papers;papers;bulletin_board;bulletin_board,9,0.9
sunrgbd/kv2/kinect2data/000532_2014-06-08_17-24-50_260595134347_rgbf000111-resize,living_room,cushion;sofa;sofa;coffee_table;table;chair,6,0.933
sunrgbd/kv2/kinect2data/000533_2014-06-08_17-25-11_260595134347_rgbf000145-resize,dining_room,table;chair;chair;chair;cabinet;poster,6,0.75
sunrgbd/kv2/kinect2data/000534_2014-06-08_17-26-02_260595134347_rgbf000094-resize,classroom,sofa_chair;table;eraser;whiteboard,4,0.625
sunrgbd/kv2/kinect2data/000536_2014-06-08_17-27-10_260595134347_rgbf000195-resize,classroom,sofa_chair;sofa_chair;sofa_chair;table;whiteboard,5,0.625
sunrgbd/kv2/kinect2data/000537_2014-06-08_17-27-43_260595134347_rgbf000141-resize,office,chair;file_cabinet;papers;file_cabinet;books;file_cabinet;file_cabinet;door;bag;picture,10,0.941
sunrgbd/kv2/kinect2data/000538_2014-06-08_17-32-58_260595134347_rgbf000196-resize,living_room,sofa_chair;sofa_chair;sofa_chair;tray;cup;sofa;towel;picture;table,9,0.625
sunrgbd/kv2/kinect2data/000539_2014-06-08_17-33-32_260595134347_rgbf000123-resize,living_room,styrofoam;cup;sofa_chair;table;sofa_chair;sofa_chair;sofa,7,1.0
sunrgbd/kv2/kinect2data/000540_2014-06-08_17-34-04_260595134347_rgbf000168-resize,office,sofa_chair;hole_puncher;file_cabinet;printer;table;file_cabinet;garbage_bin,7,1.0
sunrgbd/kv2/kinect2data/000541_2014-06-08_18-26-23_260595134347_rgbf000094-resize,living_room,sofa;sofa;coffee_table,3,1.0
sunrgbd/kv2/kinect2data/000542_2014-06-08_18-27-08_260595134347_rgbf000118-resize,classroom,sofa_chair;sofa_chair;sofa_chair;table;file_cabinet;whiteboard,6,0.417
sunrgbd/kv2/kinect2data/000543_2014-06-08_18-40-53_260595134347_rgbf000085-resize,living_room,eraser;eraser;table;sofa;sofa_chair;sofa_chair;whiteboard;switch;switch,9,0.385
sunrgbd/kv2/kinect2data/000544_2014-06-08_18-41-14_260595134347_rgbf000098-resize,classroom,eraser;eraser;table;sofa_chair;chair;whiteboard;plant,7,0.556
sunrgbd/kv2/kinect2data/000545_2014-06-08_18-41-58_260595134347_rgbf000145-resize,dining_room,mug;chair;table;chair;chair;chair;chair;chair,8,1.0
sunrgbd/kv2/kinect2data/000546_2014-06-08_18-43-02_260595134347_rgbf000158-resize,dining_room,chair;chair;chair;chair;chair;chair;cup;plate;table;whiteboard,10,0.5
sunrgbd/kv2/kinect2data/000547_2014-06-08_18-49-09_260595134347_rgbf000021-resize,living_room,notebook;brush;cup;pen;stool;stool;bench;pillow;sofa;sofa,10,0.769
sunrgbd/kv2/kinect2data/000548_2014-06-08_18-49-46_260595134347_rgbf000111-resize,living_room,sofa;pillow;sofa;pen;notebook;cup;ottoman;ottoman;bench;table;printer;alarm,12,0.727
sunrgbd/kv2/kinect2data/000549_2014-06-08_22-10-24_260595134347_rgbf000247-resize,dining_room,chair;chair;chair;chair;sofa;chair;chair;whiteboard;bowl;table;books,11,0.316
sunrgbd/kv2/kinect2data/000550_2014-06-08_22-11-00_260595134347_rgbf000179-resize,dining_room,chair;chair;chair;chair;chair;chair;chair;dining_table;drawer;box;box;box;recycle_bin,13,1.0
sunrgbd/kv2/kinect2data/000551_2014-06-08_22-11-29_260595134347_rgbf000118-resize,office,futon;whiteboard;file_cabinet;file_cabinet;cart,5,0.5
sunrgbd/kv2/kinect2data/000552_2014-06-08_22-21-21_260595134347_rgbf000047-resize,living_room,coffee_table;coffee_table;sofa;sofa;sofa_chair;sofa_chair;magazine_stand;keyboard;chair;microphone_stand,10,0.818
sunrgbd/kv2/kinect2data/000553_2014-06-08_22-22-32_260595134347_rgbf000054-resize,office,sofa_chair;chair;keyboard;sofa_chair;music_stand;papers;box,7,0.75
sunrgbd/kv2/kinect2data/000571_2014-06-09_20-15-15_260595134347_rgbf000178-resize,kitchen,sofa;fridge,2,0.5
sunrgbd/kv2/kinect2data/000572_2014-06-09_20-15-50_260595134347_rgbf000173-resize,office,chair;keyboard;computer;computer;papers;desk;cpu;box;box;paper_bag;bottle;bottle,12,0.933
sunrgbd/kv2/kinect2data/000573_2014-06-09_20-16-28_260595134347_rgbf000183-resize,office,chair;keyboard;bottle;computer;table;shelf;shoe;computer,8,0.9
sunrgbd/kv2/kinect2data/000574_2014-06-08_11-00-49_260595134347_rgbf000133-resize,kitchen,chair;stool;stool;tissue_box;bulletin_board;table;fridge;stool;bottle;bottle;alarm;bottle;paper_bag;computer,14,0.556
sunrgbd/kv2/kinect2data/000575_2014-06-08_11-01-28_260595134347_rgbf000080-resize,office,chair;back_pack;chair;chair;keyboard;computer;laptop;box;desk;desk;desk,11,0.889
sunrgbd/kv2/kinect2data/000576_2014-06-08_11-02-32_260595134347_rgbf000146-resize,office,blanket;sofa;tv;file_cabinet;desk;desk,6,0.583
sunrgbd/kv2/kinect2data/000578_2014-06-08_11-06-25_260595134347_rgbf000260-resize,bedroom,pillow;pillow;pillow;sofa;sofa_chair;sofa_chair;sofa_chair;chair;sofa_chair;paper;coffee_table;chair;door;door,14,0.45
sunrgbd/kv2/kinect2data/000579_2014-06-08_11-07-06_260595134347_rgbf000166-resize,office,box;box;box;sofa_chair;rack;file_cabinet;box;papers;shelf;box;desk;file_cabinet;chair,13,0.929
sunrgbd/kv2/kinect2data/000580_2014-06-08_11-07-29_260595134347_rgbf000172-resize,living_room,chair;sofa_chair;sofa_chair;pillow;pillow;chair;sofa_chair;sofa;sofa_chair;paper;coffee_table,11,0.529
sunrgbd/kv2/kinect2data/000581_2014-06-09_16-26-42_260595134347_rgbf000156-resize,classroom,chair;chair;chair;chair;table;whiteboard,6,0.417
sunrgbd/kv2/kinect2data/000582_2014-06-09_16-27-17_260595134347_rgbf000224-resize,dining_room,chair;chair;chair;chair;chair;chair;table,7,1.0
sunrgbd/kv2/kinect2data/000583_2014-06-09_16-29-10_260595134347_rgbf000222-resize,dining_room,chair;chair;chair;table,4,1.0
sunrgbd/kv2/kinect2data/000584_2014-06-09_16-34-08_260595134347_rgbf000145-resize,office,pillow;sofa;pillow;file_cabinet;file_cabinet;cubby;garbage_bin;garbage_bin,8,0.421
sunrgbd/kv2/kinect2data/000585_2014-06-09_16-34-34_260595134347_rgbf000163-resize,office,garbage_bin;garbage_bin;recycle_bin;paper_bag;cupboard;file_cabinet;file_cabinet,7,1.0
sunrgbd/kv2/kinect2data/000586_2014-06-09_16-36-02_260595134347_rgbf000128-resize,kitchen,microwave;tray;tray;toaster;kettle;shelf;power_strip;fridge,8,1.0
sunrgbd/kv2/kinect2data/000587_2014-06-09_16-36-39_260595134347_rgbf000161-resize,office,box;paper_ream;paper_ream;stapler;stapler;table;printer;paper;paper;box;document_holder,11,1.0
sunrgbd/kv2/kinect2data/000588_2014-06-09_16-37-41_260595134347_rgbf000122-resize,office,keyboard;computer;cpu;mug;cpu;computer;cpu;chair;chair;table;sofa;rack,12,0.562
sunrgbd/kv2/kinect2data/000589_2014-06-09_16-38-11_260595134347_rgbf000125-resize,office,cup;mug;keyboard;computer;cpu;cpu;chair;chair;desk;plastic_bottle;sofa;pillow,12,0.524
sunrgbd/kv2/kinect2data/000590_2014-06-09_16-38-36_260595134347_rgbf000159-resize,living_room,paper;paper;paper;paper;chair;chair;chair;recycle_bin;table;floor_outlet;garbage_bin;sofa;whiteboard;bookshelf;door;mirror,16,0.294
sunrgbd/kv2/kinect2data/000591_2014-06-09_16-39-13_260595134347_rgbf000221-resize,living_room,pillow;chair;sofa;eraser;whiteboard;alarm,6,0.294
sunrgbd/kv2/kinect2data/000592_2014-06-09_16-40-34_260595134347_rgbf000132-resize,living_room,pillow;sofa;messenger_bag;painting;door,5,0.625
sunrgbd/kv2/kinect2data/000593_2014-06-09_16-41-11_260595134347_rgbf000146-resize,living_room,tv;sofa_chair;garbage_bin;recycle_bin;bag;chair;box;box;chair,9,0.6
sunrgbd/kv2/kinect2data/000594_2014-06-09_16-41-56_260595134347_rgbf000128-resize,office,chair;keyboard;computer;computer;table;clothes;chair;notebook;papers;table;weekender,11,0.818
sunrgbd/kv2/kinect2data/000595_2014-06-09_16-43-56_260595134347_rgbf000122-resize,office,chair;mug;book;phone;desk;box;plate;paper;paper_bag;shelf;table,11,0.625
sunrgbd/kv2/kinect2data/000596_2014-06-09_16-44-40_260595134347_rgbf000111-resize,office,box;box;chair;laptop;books;paper;pen;computer;router;desk;table;back_pack;can;book;table,15,0.917
sunrgbd/kv2/kinect2data/000597_2014-06-09_16-45-51_260595134347_rgbf000140-resize,office,chair;chair;keyboard;computer;computer;cpu;table_organizer;phone;desk,9,0.875
sunrgbd/kv2/kinect2data/000598_2014-06-09_16-46-29_260595134347_rgbf000131-resize,office,computer;paper;chair;desk;file_cabinet;shelf;table;computer;stapler,9,0.938
sunrgbd/kv2/kinect2data/000599_2014-06-09_16-47-52_260595134347_rgbf000105-resize,office,chair;cup;drawer;keyboard;computer;mug;table;paper_weight;computer;papers;drawer;table;mouse;keyboard;computer;cpu;desk,17,0.952
sunrgbd/kv2/kinect2data/000600_2014-06-09_16-48-11_260595134347_rgbf000122-resize,office,chair;computer;computer;book;keyboard;drawer;cpu;table;laptop;garbage_bin;box;tupperware;shelf,13,0.923
sunrgbd/kv2/kinect2data/000601_2014-06-09_16-48-31_260595134347_rgbf000133-resize,office,chair;chair;recycle_bin;garbage_bin;rack;computer;shelf;desk;computer;thermos;drawer,11,0.846
sunrgbd/kv2/kinect2data/000602_2014-06-09_16-48-52_260595134347_rgbf000117-resize,office,chair;table;computer;chair;drawer;desk;desk;drawer;cpu;bottle;bottle;computer;computer;computer,14,0.917
sunrgbd/kv2/kinect2data/000603_2014-06-09_16-49-11_260595134347_rgbf000135-resize,office,cup;ashtray;keyboard;table;computer;computer;chair;drawer;table,9,0.9
sunrgbd/kv2/kinect2data/000604_2014-06-09_16-49-58_260595134347_rgbf000129-resize,office,chair;chair;table;monitor;frige;shelf,6,0.6
sunrgbd/kv2/kinect2data/000605_2014-06-09_16-50-46_260595134347_rgbf000162-resize,office,chair;drawer;computer;modem;can;mouse;box;weekender;computer;paper;file_cabinet;chair;desk;table;shelf,15,0.882
sunrgbd/kv2/kinect2data/000606_2014-06-09_16-53-50_260595134347_rgbf000121-resize,office,printer;recycle_bin;garbage_bin;table;file_cabinet;shelf;garbage_bin;garbage_bin,8,1.0
sunrgbd/kv2/kinect2data/000608_2014-06-09_16-54-27_260595134347_rgbf000109-resize,office,recycle_bin;printer;box;paper_ream;paper_ream;paper_ream;paper_ream;table;file_cabinet;file_cabinet;microwave,11,0.733
sunrgbd/kv2/kinect2data/000609_2014-06-09_16-54-52_260595134347_rgbf000180-resize,living_room,chair;chair;book;coffee_table;pillow;sofa;bookshelf;bookshelf;whiteboard;flower_vase;flower_vase,11,0.409
sunrgbd/kv2/kinect2data/000610_2014-06-09_16-55-19_260595134347_rgbf000107-resize,living_room,chair;chair;book;coffee_table;pillow;sofa;bookshelf;bookshelf;trophy;flower_vase,10,0.643
sunrgbd/kv2/kinect2data/000611_2014-06-09_17-00-34_260595134347_rgbf000153-resize,office,chair;chair;table;table;table;computer;table;plant;tray,9,0.6
sunrgbd/kv2/kinect2data/000612_2014-06-09_17-01-00_260595134347_rgbf000138-resize,office,chair;chair;back_pack;computer;back_pack;desk;desk,7,0.867
sunrgbd/kv2/kinect2data/000613_2014-06-09_17-01-36_260595134347_rgbf000141-resize,office,chair;chair;chair;computer;extension_wire;desk;recycle_bin;table;table;chair;lockers;lockers,12,0.667
sunrgbd/kv2/kinect2data/000614_2014-06-09_17-02-46_260595134347_rgbf000145-resize,office,chair;cpu;keyboard;keyboard;computer;computer;desk,7,0.944
sunrgbd/kv2/kinect2data/000615_2014-06-09_17-03-21_260595134347_rgbf000140-resize,office,chair;computer;keyboard;computer;computer;desk;desk;chair;table,9,0.917
sunrgbd/kv2/kinect2data/000616_2014-06-09_17-03-45_260595134347_rgbf000132-resize,office,chair;book;mouse;keyboard;computer;bust;organizer;cpu;desk,9,0.917
sunrgbd/kv2/kinect2data/000619_2014-06-08_18-18-30_260595134347_rgbf000087-resize,office,chair;cpu;computer;computer;mouse;drawer;keyboard;stapler;table;shelf;cpu;computer;computer;table;computer;table,16,0.947
sunrgbd/kv2/kinect2data/000620_2014-06-09_15-39-04_260595134347_rgbf000043-resize,office,chair;person;brick;computer;computer;shoes;drawer;cpu;banana;cup;table;shelf;switch,13,0.857
sunrgbd/kv2/kinect2data/000622_2014-06-08_11-23-30_260595134347_rgbf000152-resize,office,sofa_chair;desk;desk;bookshelf;shelf;box;garbage_bin;chair;table,9,0.909
sunrgbd/kv2/kinect2data/000623_2014-06-08_11-23-58_260595134347_rgbf000109-resize,office,book;papers;table;file_cabinet;printer;rack;chair;garbage_bin;bookshelf;fridge;chair;whiteboard;alarm;switch;file_cabinet,15,0.423
sunrgbd/kv2/kinect2data/000624_2014-06-08_11-26-08_260595134347_rgbf000265-resize,office,chair;desk;shelf;recycle_bin;cabinet;garbage_bin;computer;computer;computer;desk;drawer;computer;computer;door,14,0.926
sunrgbd/kv2/kinect2data/000625_2014-06-08_11-27-43_260595134347_rgbf000196-resize,living_room,sofa;pillow;pillow;futon;sofa;ottoman;ottoman;coffee_table;coffee_table;coffee_table,10,0.824
sunrgbd/kv2/kinect2data/000670_2014-06-08_22-51-46_260595134347_rgbf000145-resize,office,recycle_bin;garbage_bin;garbage_bin;box;printer;rack;table;paper;recycle_bin,9,1.0
sunrgbd/kv2/kinect2data/000671_2014-06-08_22-53-14_260595134347_rgbf000053-resize,dining_room,chair;garbage_bin;recycle_bin;garbage_bin,4,1.0
sunrgbd/kv2/kinect2data/000672_2014-06-08_22-53-45_260595134347_rgbf000028-resize,dining_room,chair;recycle_bin;garbage_bin,3,1.0
sunrgbd/kv2/kinect2data/000673_2014-06-08_22-54-36_260595134347_rgbf000066-resize,office,chair;chair;desk;desk;monitor;monitor,6,0.889
sunrgbd/kv2/kinect2data/000674_2014-06-08_22-56-19_260595134347_rgbf000080-resize,office,chair;desk;monitor;monitor;cpu,5,0.917
sunrgbd/kv2/kinect2data/000677_2014-06-08_23-10-32_260595134347_rgbf000158-resize,office,chair;chair;chair;chair;computer;computer;computer;computer;table,9,0.75
sunrgbd/kv2/kinect2data/000678_2014-06-08_23-10-59_260595134347_rgbf000058-resize,office,table;chair;chair;chair;chair;monitor;monitor;monitor,8,0.692
sunrgbd/kv2/kinect2data/000679_2014-06-08_23-12-01_260595134347_rgbf000049-resize,office,table;recycle_bin;printer,3,1.0
sunrgbd/kv2/kinect2data/000680_2014-06-08_23-13-22_260595134347_rgbf000031-resize,office,table;printer;table,3,1.0
sunrgbd/kv2/kinect2data/000681_2014-06-08_23-13-42_260595134347_rgbf000064-resize,living_room,sofa;chair,2,0.833
sunrgbd/kv2/kinect2data/000682_2014-06-08_23-14-58_260595134347_rgbf000041-resize,office,chair;monitor;desk,3,0.889
sunrgbd/kv2/kinect2data/000683_2014-06-08_23-15-59_260595134347_rgbf000025-resize,office,chair;desk;chair;file_cabinet,4,0.818
sunrgbd/kv2/kinect2data/000684_2014-06-08_23-18-37_260595134347_rgbf000038-resize,office,chair;table;computer,3,0.75
sunrgbd/kv2/kinect2data/000685_2014-06-08_23-19-13_260595134347_rgbf000050-resize,office,chair;file_cabinet;desk;computer;shelf,5,0.923
sunrgbd/kv2/kinect2data/000686_2014-06-08_23-19-50_260595134347_rgbf000059-resize,office,table;chair;table;monitor,4,0.75
sunrgbd/kv2/kinect2data/000687_2014-06-08_23-20-04_260595134347_rgbf000025-resize,office,chair;desk;desk;cpu;garbage_bin;cpu;cpu;shelf,8,0.909
sunrgbd/kv2/kinect2data/000688_2014-06-09_16-17-08_260595134347_rgbf000039-resize,kitchen,chair;chair;counter;cabinet;drawer;computer,6,0.375
